Filename,Sentence,Manual-Sentiment
MAPREDUCE-5931,I had a typo in my script specifying a negative number of reducers for the SleepJob.,0
MAPREDUCE-5931,"It results in the exception that is far from the root cause, and appeared as a serious issue with the map-side sort.",-1
MAPREDUCE-5931,This is a minor issue per se.,0
MAPREDUCE-5952,"The javadoc comment for {{renameMapOutputForReduce}} incorrectly refers to a single map output directory, whereas this depends on LOCAL_DIRS.. mapOutIndex should be set to subMapOutputFile.getOutputIndexFile()",-1
MAPREDUCE-6002,.,0
MAPREDUCE-6002,An exception will be raised:.,0
MAPREDUCE-6002,But it is still possible a MR task fail and report to AM when preemption take effect and the AM hasn't received completed container from RM yet.,-1
MAPREDUCE-6002,"It will cause the task attempt marked failed instead of preempted.. An example is FileSystem has shutdown hook, it will close all FileSystem instance, if at the same time, the FileSystem is in-use (like reading split details from HDFS), MR task will fail and report the fatal error to MR AM.",-1
MAPREDUCE-6002,"We should prevent this, because it is possible other exceptions happen when shutting down, we shouldn't report any of such exceptions to AM.",0
MAPREDUCE-6002,"With MAPREDUCE-5900, preempted MR task should not be treat as failed.",-1
MAPREDUCE-6091,But MR's ClientServiceDelegate was never modified to change its behavior.,-1
MAPREDUCE-6091,"For example,.",0
MAPREDUCE-6091,"If you query the job status of a job that rolled off the RM view via YARNRunner.getJobStatus(), it fails with an ApplicationNotFoundException.",0
MAPREDUCE-6091,"Prior to 2.1.0, it used to be able to fall back onto the job history server and get the status..",0
MAPREDUCE-6091,This appears to be introduced by YARN-873.,0
MAPREDUCE-6091,YARN-873 changed ClientRMService to throw an ApplicationNotFoundException on an unknown app id (from returning null).,0
MAPREDUCE-6213,Log as below:,0
MAPREDUCE-6213,"When DNS failed for a time, all MapReduce jobs which completed during that time got failed.",0
MAPREDUCE-6259,-1 job submit time cause IllegalArgumentException when parse the Job history file name and JOB_INIT_FAILED cause -1 job submit time in JobIndexInfo.. We found the following job history file name which cause IllegalArgumentException when parse the job status in the job history file name..,0
MAPREDUCE-6259,1. .,0
MAPREDUCE-6259,10.. JobAbortCompletedTransition#transition will call JobImpl#unsuccessfulFinish which will send JobUnsuccessfulCompletionEvent with finish time.. 11.. JobUnsuccessfulCompletionEvent will be handled by JobHistoryEventHandler#handleEvent with type EventType.JOB_FAILED.,0
MAPREDUCE-6259,2.. JobEventType.JOB_INIT is sent to JobImpl from MRAppMaster#serviceStart.,0
MAPREDUCE-6259,"3.. after JobImpl received JobEventType.JOB_INIT, it call InitTransition#transition.",0
MAPREDUCE-6259,4.. then the exception happen from setup(job) in InitTransition#transition before JobSubmittedEvent is handled.. JobSubmittedEvent will update the job submit time.,0
MAPREDUCE-6259,"5.. Due to the IOException from  JobImpl#setup, the new job is still at state JobStateInternal.NEW.",0
MAPREDUCE-6259,7.. JobImpl will send CommitterJobAbortEvent in  InitFailedTransition#transition .,0
MAPREDUCE-6259,8.. CommitterJobAbortEvent will be handled by CommitterEventHandler#handleJobAbort which will send JobAbortCompletedEvent(JobEventType.JOB_ABORT_COMPLETED).,0
MAPREDUCE-6259,"9.. After JobImpl receives the JOB_ABORT_COMPLETED, it will call JobAbortCompletedTransition#transition and enter state JobStateInternal.FAILED.",0
MAPREDUCE-6259,a job is created at MRAppMaster#serviceStart and  the new job is at state JobStateInternal.NEW after created.,0
MAPREDUCE-6259,"At the following code of MRAppMaster#serviceStart, The MR AM detect the state is not INITED and send a JOB_INIT_FAILED event.. 6.. After JobImpl receives the JOB_INIT_FAILED, it will call InitFailedTransition#transition and enter state JobStateInternal.FAIL_ABORT.",0
MAPREDUCE-6259,"Based on the filename, you can see submitTime is -1, finishTime is 1423572836007 and jobStartTime is 1423572836007..",0
MAPREDUCE-6259,"Based on the following code, you can see the JobIndexInfo#finishTime is set correctly but JobIndexInfo#submitTime and  JobIndexInfo#jobStartTime are still -1..",-1
MAPREDUCE-6259,"Due to the exception, the submit time is still the initial value -1..",0
MAPREDUCE-6259,It is because jobStartTime is handled specially in FileNameIndexUtils#getDoneFileName:,0
MAPREDUCE-6259,The error job history file name in our log is "job_1418398645407_115853--1-worun-kafka%2Dto%2Dhdfs%5Btwo%5D%5B15+topic%28s%29%5D-1423572836007-0-0-FAILED-root.journaling-1423572836007.jhist".,0
MAPREDUCE-6259,The following is the sequences to get -1 job submit time:.,0
MAPREDUCE-6259,"The jobStartTime is not -1, and  jobStartTime is the same as  finishTime..",0
MAPREDUCE-6259,The stack trace for the IllegalArgumentException is.,0
MAPREDUCE-6259,This is the code InitTransition#transition.,0
MAPREDUCE-6259,This is the code JobImpl#setup.,0
MAPREDUCE-6259,"when IOException happened in JobImpl#setup, the Job submit time in JobHistoryEventHandler#MetaInfo#JobIndexInfo will not be changed and the Job submit time will be its [initial value -1|https://github.com/apache/hadoop/blob/trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/jobhistory/JobHistoryEventHandler.java#L1185]..",0
MAPREDUCE-6273,"HistoryFileManager should check whether summaryFile exists to avoid FileNotFoundException causing HistoryFileInfo into MOVE_FAILED state,.",0
MAPREDUCE-6273,I saw the following error message:.,0
MAPREDUCE-6273,"We should avoid this error by checking whether summaryFile exists before call getJobSummary, otherwise we will see this error happen every time scanIntermediateDirectory is called.",-1
MAPREDUCE-6357,.,0
MAPREDUCE-6357,.,0
MAPREDUCE-6357,"After spending the afternoon debugging a user job where reduce tasks were failing on retry with the below exception, I think it would be worthwhile to add a note in the MultipleOutputs.write() documentation, saying that absolute paths may cause improper execution of tasks on retry or when MR speculative execution is enabled.",-1
MAPREDUCE-6357,"As discussed in MAPREDUCE-3772, when the baseOutputPath passed to MultipleOutputs.write() is an absolute path (or more precisely a path that resolves outside of the job output-dir), the concept of output committing is not utilized.",0
MAPREDUCE-6357,"In this case, the user read thru the MultipleOutputs docs and was assuming that everything will be working fine, as there are blog posts saying that MultipleOutputs does handle output commit.",0
MAPREDUCE-6492,Causing NPE on {{taskAttempt.container.getNodeHttpAddress()}} .,0
MAPREDUCE-6492,For {{TaskAttemptImpl#DeallocateContainerTransition}} {{sendJHStartEventForAssignedFailTask}} is send for TaskAttemptStateInternal.UNASSIGNED also ..,0
MAPREDUCE-6492,Log aggregation fail for mapreduce application.,0
MAPREDUCE-6554,Create scenario so that MR app master gets preempted.. On next MRAppMaster launch tried to recover previous job history file {{MRAppMaster#parsePreviousJobHistory}}.,0
MAPREDUCE-6554,EventReader(EventReader stream),0
MAPREDUCE-6577,"As a result, any code that needs the hadoop native library in the MR AM will fail.",0
MAPREDUCE-6577,"For example, an uber-AM with lz4 compression for the mapper task will fail:",0
MAPREDUCE-6577,"If yarn.app.mapreduce.am.admin.user.env (or yarn.app.mapreduce.am.env) is not configured to set LD_LIBRARY_PATH, MR AM will fail to load the native library:.",0
MAPREDUCE-6649,.,0
MAPREDUCE-6649,The following command does not produce any failure info as to why the job failed.,0
MAPREDUCE-6649,"To contrast, here is a command and associated command line output to show a failed job that gives the correct failiure info.",0
MAPREDUCE-6693,Job history entry missing when JOB name is of {{mapreduce.jobhistory.jobname.limit}} character.,0
MAPREDUCE-6693,Looks like 50 character check is going wrong,0
MAPREDUCE-6836,The web page itself renders fine.,0
MAPREDUCE-6836,"When I navigate the MR job web UI and click the configuration link, the AM shows an exception:.",0
MAPREDUCE-6898,TestKill.testKillTask() can fail if the async dispatcher thread is slower than the test's thread.. We have to wait until the job's internal state is {{JobInternalState.RUNNING}} and not {{JobInternalState.SETUP}}.,0
MAPREDUCE-7059,Does anyone have better solution?.,0
MAPREDUCE-7059,"Running teragen failed in the version of hadoop-3.1, and hdfs server is 2.8..",0
MAPREDUCE-7059,The detailed exception trace is:,0
MAPREDUCE-7059,The reason of failing is 2.8 HDFS does not have setErasureCodingPolicy.. one  solution is parsing RemoteException in JobResourceUploader#disableErasure like this:.,0
MAPREDUCE-7077,Launch wordcount example with pipe.,0
MAPREDUCE-7077,Steps:.,0
MAPREDUCE-7077,The application fails with below stacktrace,0
MAPREDUCE-838,"In MAPREDUCE-837, job succeeded with empty output even though all the tasks were throwing IOException at commiter.commitTask.",-1
STORM-1114,"In production for some trident topology, we met the bug that some workers are trying to create a zk-node that is already existent or delete a zk node that has already been deleted.",-1
STORM-1114,This causes the worker process to die..  .,0
STORM-1114,We dissect the problem and figure out that there exists racing condition in trident TransactionalState's zk-node create and delete codes.. failure stack trace in worker.log:,0
STORM-1208,"A stack trace is seen on the UI via its thrift connection to nimbus.. On nimbus, a stack trace similar to the following is seen:",0
STORM-1470,"We already shade commons-codec:commons-codec, but we don't apply that shading to org.apache.hadoop:hadoop-auth.",0
STORM-1496,1,0
STORM-1496,Blobstore periodically throws exception:.,0
STORM-1496,Deploy word count topology.. 3.,0
STORM-1496,Kill word count topology.. 4.,0
STORM-1496,Monitor nimbus.log,0
STORM-1496,Setup one node cluster.. 2.,0
STORM-1496,Steps to reproduce:.,0
STORM-1520,-Basic functionality does not seem to be affected.-.,0
STORM-1520,Nimbus becomes unresponsive and needs to be manually restarted.,-1
STORM-1520,Placeholder until I can gather more information for reproducing the issue..,0
STORM-1520,The following appears in nimbus.log after deploying/undeploying topologies:.,0
STORM-1596,Here is sample log from such a scenarios:,0
STORM-1596,"With multiple threads accessing same {{Subject}}, it can cause {{ServiceTicket}} in use be by one thread be destroyed by another thread.. Running BasicDRPCTopology with high parallelism in secure cluster would reproduce the issue..",-1
STORM-1672,Component page in UI,0
STORM-1941,"Please take a look at ctime, mtime, and ephemeralOwner.. Ephemeral owner session was already closed from nimbus side but there's possible for node to be not deleted immediately, so new session doesn't create new node but set the value to ephemeral node for other session which is already closed.. *And eventually that node is deleted although session 0x355a647bd8c0000 is alive.*.",-1
STORM-1941,We can delete the node first and set ephemeral node when reconnect event handler is called.,0
STORM-1941,"When zookeeper reconnect happens, nimbus registry can be deleted though nimbus is alive.. Below is zookeeper node for nimbus registry.. Below is transaction log for that node..",-1
STORM-1977,2,0
STORM-1977,3,0
STORM-1977,4,0
STORM-1977,5,0
STORM-1977,6,0
STORM-1977,.,0
STORM-1977,1. comment cleanup-corrupt-topologies!,0
STORM-1977,"7. getClusterInfo is requested to Nimbus 2, and Nimbus 2 gets crashed.",0
STORM-1977,"Before BlobStore, only nimbuses which is having all topology codes can gain leadership, otherwise they give up leadership immediately.",0
STORM-1977,Easiest way to reproduce is:.,0
STORM-1977,"from nimbus.clj (It's a quick workaround for resolving STORM-1976), and patch Storm cluster.",0
STORM-1977,"I don't know it's intended or not, but it incurs one of nimbus to gain leadership which doesn't have replicated topology code, and the nimbus will be crashed when getClusterInfo is requested..",-1
STORM-1977,Kill Nimbus 1.,0
STORM-1977,Launch Nimbus 1 (leader).,0
STORM-1977,Launch Nimbus 2 from different node.,0
STORM-1977,Log:,0
STORM-1977,Nimbus 2 gains leadership .,0
STORM-1977,Run topology.,0
STORM-1977,"While introducing BlobStore, this logic is removed..",0
STORM-1977,"While investigating STORM-1976, I found that there're cases for nimbus to not having topology codes.",0
STORM-2142,For others it should run suicide function.,0
STORM-2142,"When EvaluationFilter / EvaluationFunction throws Exception, async loop for the executor is died but others will continue to work..",-1
STORM-2142,"When InterruptedException or InterruptedIOException is thrown, it should just leave a log and shouldn't run suicide function.",-1
STORM-2142,"While looking into detail, I found that ReportErrorAndDie implementation seems odd - completely opposite behavior compared to 1.x :report-error-and-die..",-1
STORM-2158,{{OutOfMemoryError}} is thrown by Nimbus' {{SimpleTransportPlugin}} if malformed Thrift request is posted:.,0
STORM-2158,In nimbus.log:.,0
STORM-2158,The problem is caused by the lack of specification of the {{maxReadBufferBytes}} of {{THsHaServer}}'s arguments.,0
STORM-2275,I am copying last few lines of the nimbus logs including stack trace..,0
STORM-2275,The problem is that we are assuming that the base will be non-null which is incorrect leading to NPE.,-1
STORM-2279,I am using the vagrant setup.,0
STORM-2279,"On the ui page that open, I see the following error.. Url: http://node1:8080/component.html?id=SlidingTimeCorrectness-winSec1slideSec1VerificationBolt&topology_id=SlidingWindowTestw1s1-2-1483646178.",0
STORM-2279,"The problem is that we expect the index to be positive, but since it is a mod of hashcode it can be negative.. https://github.com/apache/storm/blob/2b82fc8b5328fd4fbd680998c6051d9496c102d7/storm-core/src/jvm/org/apache/storm/daemon/nimbus/Nimbus.java#L3605",-1
STORM-2279,There is a stacktrace corresponding to this in nimbus.log showing IndexOutOfBound error:.,0
STORM-2279,"With latest storm code, I am unable to open ui and see bolt information.",0
STORM-2321,After the restart the nimbus failed to come up.,0
STORM-2321,The nimbus was restarted during HA testing.,0
STORM-2324,.,0
STORM-2324,"After unpacking the topo jar file, supervisor.clj establishes a symlink to the resources directory without checking if the topology jar actually had a resources directory.",-1
STORM-2324,Assessment:.,0
STORM-2324,"Since Storm 1.0,  due to STORM-876,.",0
STORM-2324,"Subsequently when the worker-launcher tool runs and tries to chmod the resources dir, it fails.",0
STORM-2324,This leads to a broken symlink.,0
STORM-2324,This stalls the topology execution.,0
STORM-2324,"When the topo jar does not contain a resources directory, the topology fails if.",0
STORM-2400,.,0
STORM-2400,"But in this case, NoNode should have been retried.",-1
STORM-2400,I could not find any APIs on CuratorClient to configure the kind of KeeperException codes to be retried.,-1
STORM-2400,I guess it hits a race condition where a participant node is retrieved but when it invokes LeaderSelector#getLeader() it would have been removed because of session timeout and it throws KeeperException with NoNode code.,-1
STORM-2400,Intermittent Exception found with the stack trace:,0
STORM-2400,It does not retry as the RetryLoop retries only for connection/session timeouts.,0
STORM-2400,It may be good to have a way to take what kind of errors should be retried in org.apache.curator.framework.CuratorFrameworkFactory.Builder APIs..,0
STORM-2400,It may be possible participant's ephemeral ZK node is removed because its connection/session is closed.. You can see the below code at https://github.com/apache/curator/blob/master/curator-recipes/src/main/java/org/apache/curator/framework/recipes/leader/LeaderLatch.java#L451.,0
STORM-2400,org.apache.curator.framework.recipes.leader.LeaderLatch#getLeader() throws KeeperException with Code#NONODE intermittently as mentioned in the stack trace below.,0
STORM-2400,This issue is reported to Curator with CURATOR-358.,0
STORM-2440,"Almost all our topologies just silently stopped processing data from some of the topics/partitions, an the only way to fix this situation was to restart those topologies..",0
STORM-2440,"During two somewhat extended outages of our Kafka cluster, we experienced a problem with our Storm topologies consuming data from that Kafka cluster..",0
STORM-2440,I see that this has been fixed in the Java port of the executor code by explicitly excluding {{java.net.SocketTimeoutException}} from the condition..,0
STORM-2440,"I tracked down one occurrence of the failure to this worker, which was running one the KafkaSpouts:.",0
STORM-2440,I will open a pull request with a backport tomorrow.,0
STORM-2440,The thread that calls the {{.nextTuple}} method of the spout is exited on the other hand..,0
STORM-2440,"There were no more outputs in the log after that until the toplogy was manually killed.. As you can see the {{java.net.SocketTimeoutException}} escapes the storm-kafka code (probably a problem in and of itself), but the worker is not killed.",-1
STORM-2440,This is the culprit line: https://github.com/apache/storm/blob/v1.1.0/storm-core/src/clj/org/apache/storm/daemon/executor.clj#L270.,0
STORM-2443,Here's stacktrace from Nimbus log:,0
STORM-2496,(This is completely fine for non-secured cluster.),0
STORM-2496,"In this case, Supervisor fails to get artifact and crashes in result..",0
STORM-2496,"Since uploaded artifacts are uploaded once and shared globally, other user might need to use uploaded artifact.",0
STORM-2496,"So we need to upload artifacts with READ permission to all, or at least supervisor should be able to read them at all.",0
STORM-2496,"When we submit topology via specific user with dependency artifacts, submitter uploads artifacts to the blobstore with user which runs the submission..",0
STORM-2518,"While adding ACL to USER from uploading artifacts, ""name"" field is actually optional for thrift specification, but Nimbus reads the value without checking null while fixing ACL.. Uploading artifacts fails and topology submission also fails.",-1
STORM-2568,.,0
STORM-2568,.,0
STORM-2568,but I think that fixing 'getTopicsString of NamedSubscription.java in org.apache.storm.kafka.spout' is might be better.,0
STORM-2568,Hello.,0
STORM-2568,I fixed the code that remove square brackets in TopologySpoutLag.java for my case.,0
STORM-2568,"I've tried to use storm-kafka-monitor, and it works fine on command line If I changed 'toollib/storm-kafka-monitor-*.jar' to 'toollib/storm-kafka-monitor-1.1.0.jar'.. but it gives empty result when I call below api.. -I think that needs to fix ""groupid"" to ""group.id"" in TopologySpoutLag.java I debug it, but groupid is right.-.",-1
STORM-2568,so String.valueOf returns value with square brackets..,0
STORM-2568,the reason was topics has square brackets in command.,0
STORM-2568,the square brackets automatically added because of this.,0
STORM-2568,topics is Collections.,0
STORM-2682,"When supervisor is started, it dies after about 30s like so:",0
STORM-2700,1,0
STORM-2700,Create a blobstore with permission set to one user (e.g mapredqa).. 2.,0
STORM-2700,ethan).,0
STORM-2700,"is set, blobstore still checks ACL..",-1
STORM-2700,Reproduce:.,0
STORM-2700,Submit a topology with topology.blobstore.map config as someone else (e.g.,0
STORM-2700,When .,0
STORM-2736,"But after a new leader is chosen, we then see:.",-1
STORM-2736,"I can't figure out yet how to cause the conditions that lead to Zookeeper becoming unresponsive, but it is possible to reproduce the {{BlobStoreUtils}} error by restarting Zookeeper..",-1
STORM-2736,"If I add a check similar to [this|https://github.com/apache/storm/blob/v1.1.1/storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java#L244] for a node which exists but has no children, the error goes away.",0
STORM-2736,over and over..,-1
STORM-2736,"Sometimes, after our topologies have been running for a while, Zookeeper does not respond within an appropriate time and we see.",-1
STORM-2736,"That's fine, and we probably need to allocate more resources.",0
STORM-2736,"The problem, I think, is that the loop [here|https://github.com/apache/storm/blob/v1.1.1/storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java#L175] never executes because the {{nimbusInfos}} list is empty.",0
STORM-2873,Below is exception we get when zk hits this issue:,0
STORM-2873,The backpressure implementation deletes the znode when not relevant but that hits zookeeper issue of too frequent deletion and creation or same path for ephemeral znode.,-1
STORM-2986,.,0
STORM-2986,.,0
STORM-2986,But from logviewer.log:.,-1
STORM-2986,But it's better to have it solve fixed.,0
STORM-2986,It's because there is no workers-artifacts directory at the very beginning before submitting any topologies.,0
STORM-2986,So I set.,0
STORM-2986,to start LogCleaner thread.,0
STORM-2986,Users鑱絚an fix it by鑱絤anually creating the directory.,0
STORM-2988,.,0
STORM-2988,"As per documentation, I configured metrics v2 in my storm.yaml using the following configuration:.",0
STORM-2988,Federico Chiacchiaretta,0
STORM-2988,Is this a bug or am I missing something in configuration?.,-1
STORM-2988,Looking at org.apache.storm.metrics2.reporters.JmxStormReporter.getMetricsJMXDomain() I found that it passes "reporterConf" map to Utils.getString() instead of a string:.,-1
STORM-2988,"Regards,.",0
STORM-2988,The "prepare" method in org.apache.storm.daemon.metrics.reporters.JmxPreparableReporter used by nimbus and supervisor correctly passes a string to Utils.getString():.,1
STORM-2988,"When I start nimbus and supervisors everything works properly, I can see metrics reported to JMX, and logs (for nimbus in this example) report:.",0
STORM-2988,"When I submit a topology, workers cannot initialize and report this error.",0
STORM-3012,.,0
STORM-3012,.,0
STORM-3012,.,0
STORM-3012,.,0
STORM-3012,.,0
STORM-3012,.,0
STORM-3012,And the null result is inserted into [https://github.com/apache/storm/blob/master/storm-client/src/jvm/org/apache/storm/pacemaker/PacemakerClientPool.java#L65-L66].,0
STORM-3012,and this is where NPE聽happens,0
STORM-3012,Below is the nimbus.log when I restarted pacemaker.,0
STORM-3012,it returns null result.,0
STORM-3012,Nimbus crashed because of NPE.. 聽.,0
STORM-3012,"This is because when [https://github.com/apache/storm/blob/master/storm-client/src/jvm/org/apache/storm/pacemaker/PacemakerClient.java#L195-L198]聽happens,.",0
STORM-3012,which leads to [https://github.com/apache/storm/blob/master/storm-client/src/jvm/org/apache/storm/cluster/PaceMakerStateStorage.java#L195].,0
STORM-3013,"Exception follows,",0
STORM-3013,"Hi, I have deactivated the storm topology & then if I produce any records into Kafka, Storm throws an exception.",0
STORM-3073,"I think it can also happen if nextTuple emits too many tuples in a call, or if too many metrics ticks happen between pendingEmit flushes, since metrics ticks also trigger emits.",-1
STORM-3073,"If the pendingEmits queue is already close to full when this happens, we might hit the error above.",-1
STORM-3073,It looks to me like we're preventing the queue from filling by emptying it between calls to nextTuple at https://github.com/apache/storm/blob/master/storm-client/src/jvm/org/apache/storm/executor/spout/SpoutExecutor.java#L184..,0
STORM-3073,Saw this while running the https://github.com/apache/storm/blob/master/examples/storm-loadgen/src/main/java/org/apache/storm/loadgen/ThroughputVsLatency.java topology..,0
STORM-3073,"The executor's pendingEmits queue is full, and the executor then tries to add another tuple.",0
STORM-3073,"The TVL topology reemits failed tuples directly from the fail method, which can be triggered by tick tuples.",0
STORM-3082,[~aniket.alhat] reported on the mailing list that he got an NPE when trying to start the Trident spout..,0
STORM-3082,"I think it's reasonable that people should be able to subscribe to topics that don't exist yet, and the spout should pick up the new topics eventually.. We should check for null here https://github.com/apache/storm/blob/93ed601425a79759c0189a945c6b46266e5c9ced/external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/subscription/NamedTopicFilter.java#L55, and maybe log a warning if the returned value is null.",0
STORM-3082,It looks to me like the partitionsFor method on the consumer will return null if the specified topic doesn't exist.,0
STORM-3082,"We didn't account for this in the filter, because the return type of the method is a List, and we assumed it wouldn't be null..",0
STORM-3096,.,0
STORM-3096,.,0
STORM-3096,"After the fix went in, we still see the error occurring.",-1
STORM-3096,I tracked the problem down to鑱絠dsOfTopologiesWithPrivateWorkerKeys() at [https://github.com/apache/storm/blob/master/storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java#L893.],0
STORM-3096,STORM-3053 attempted to fix the race condition where a nimbus timer causes doCleanup() to delete the blobs during topology submission.,0
STORM-3096,"The previous change to wait to delete topologies is useful, but should be moved after all the topologies are discovered.",0
STORM-3103,.,0
STORM-3103,.,0
STORM-3103,At times this would cause leadership confusion:.,-1
STORM-3103,We should endeavor to shutdown cleanly.,0
STORM-3103,"When debugging an Nimbus NPE that caused restarts, I noticed that a forced halt occurred:.",-1
STORM-3117,.,0
STORM-3117,Nimbus then continually restarts:,0
STORM-3117,The following test pseudo-code causes issues:.,0
STORM-3117,This causes nimbus to get stuck and restart:.,0
STORM-3118,Nimbus has issues with Pacemaker:.,0
STORM-3118,Prevents topology submission:,0
STORM-3168,.,0
STORM-3168,"I restarted the supervisor, and it started logging again.",0
STORM-3168,"I turned on debug logging, and was expecting a cleanup debug message every 30 seconds ([https://github.com/apache/storm/blob/master/storm-server/src/main/java/org/apache/storm/localizer/AsyncLocalizer.java#L606).]",-1
STORM-3168,I was investigating these blobstore download messages which keep repeating for hours in the supervisor (and nimbus logs).,0
STORM-3168,It appears to have crashed with some error.,0
STORM-3168,It did not log.,-1
STORM-3168,We should make sure the cleanup runs continuously and logs any failures to investigate.,0
YARN-1032,"This exception was see in RackResolver.java as NPE, ultimately caught in RMContainerAllocator.",0
YARN-1032,We found a case where our rack resolve script was not returning rack due to problem with resolving host address.,0
YARN-1149,"When nodemanager receives a kill signal when an application has finished execution but log aggregation has not kicked in, InvalidStateTransitonException: Invalid event: APPLICATION_LOG_HANDLING_FINISHED at RUNNING is thrown",0
YARN-1274,"But the directory is created only if there are resources to localize by the LCE localization command, if there are not resourcdes to localize, LCE localization never executes and launching fails reporting 255 exit code and the NM logs have something like:",0
YARN-1274,LCE container launch assumes the usercache/USER directory exists and it is owned by the user running the container process..,0
YARN-1374,Resource Manager is failing to start with the below ConcurrentModificationException.,0
YARN-1409,org.apache.hadoop.mapred.TestJobCleanup can fail because of RejectedExecutionException by NonAggregatingLogHandler.,0
YARN-1409,This problem is caused by handling APPLICATION_FINISHED events after calling sched.shotdown() in NonAggregatingLongHandler#serviceStop().,0
YARN-1661,/usr/bin/yarn  org.apache.hadoop.yarn.applications.distributedshell.Client -jar <distributed shell jar> -shell_command ls.,0
YARN-1661,Last line would indicate AM failure even though container logs print good ls result.,-1
YARN-1661,Open AM logs.,0
YARN-1661,Run:.,0
YARN-1675,But the debug logs show negative vcores-,-1
YARN-1675,I dont see any stacktraces in logs.,0
YARN-1678,Come on FS.,0
YARN-1678,We really don't need to know every time a node with a reservation on it heartbeats.,-1
YARN-1689,In the RM log I see the following exception:,0
YARN-1689,"When running some Hive on Tez jobs, the RM after a while gets into an unusable state where no jobs run.",-1
YARN-1692,The map that  gets returned by FSSchedulerApp.getResourceRequests() are iterated on without proper synchronization.,-1
YARN-1692,We saw a ConcurrentModificationException thrown in the fair scheduler:.,0
YARN-174,"The NM then calls System.exit(-1), which makes the unit test exit and produces an error that is hard to track down.",-1
YARN-1839,App 1 AM attempt 2 will start.,0
YARN-1839,It won't be able to launch a task container with this error stack trace in AM logs:,-1
YARN-1839,Preempt app1 out.,0
YARN-1839,Run MR sleep job as app 1.,0
YARN-1839,Run MR sleep job as app 2.,0
YARN-1839,Take entire cluster.,0
YARN-1839,Turn on capacity scheduler preemption.,0
YARN-1839,Use single-node cluster.,0
YARN-1839,Wait till app 2 finishes.,0
YARN-196,"If NM is started before starting the RM ,NM is shutting down with the following error",0
YARN-2124,But ProportionalCapacityPreemptionPolicy get initialized before CapacityScheduler initialized.,-1
YARN-2124,NPE will be raised when RM start.,0
YARN-2124,So ResourceCalculator will set to null in ProportionalCapacityPreemptionPolicy.,0
YARN-2124,This is caused by ProportionalCapacityPreemptionPolicy needs ResourceCalculator from CapacityScheduler.,0
YARN-2124,"When I play with scheduler with preemption, I found ProportionalCapacityPreemptionPolicy cannot work.",0
YARN-2230,"* Either documentation or code should be corrected (unless this exception is handled elsewhere accordingly, but it looks that it is not)..",-1
YARN-2230,"According to documentation - yarn-default.xml http://hadoop.apache.org/docs/current/hadoop-yarn/hadoop-yarn-common/yarn-default.xml, the request should be capped to the allocation limit..",-1
YARN-2230,"mapreduce.map.cpu.vcores  is larger than yarn.scheduler.maximum-allocation-vcores), then InvalidResourceRequestException is thrown - https://svn.apache.org/repos/asf/hadoop/common/trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/SchedulerUtils.java.",0
YARN-2230,"Otherwise, it is non obvious to discover why a job does not make any progress..",0
YARN-2230,The same looks to be related to memory.,0
YARN-2230,"The warnings/exceptions are thrown at the scheduler (RM) side e.g.. * IMHO, such an exception should be forwarded to client.",-1
YARN-2230,"This behavior is confusing, because when such a job (with mapreduce.map.cpu.vcores is larger than yarn.scheduler.maximum-allocation-vcores) is submitted, it does not make any progress.",-1
YARN-2230,This means that:.,0
YARN-2230,When a user requests more vcores than the allocation limit (e.g.,0
YARN-2273,A few cycles later YARN was crippled.,0
YARN-2273,"After the second time the node went away, the RM produced this:.",0
YARN-2273,One DN experienced memory errors and entered a cycle of rebooting and rejoining the cluster.,0
YARN-2273,Restarting the RM resolved it.,0
YARN-2273,The RM was running and jobs could be submitted but containers were not assigned and no progress was made.,0
YARN-2308,And RM will be failed to restart..,0
YARN-2308,I encountered a NPE when RM restart.,0
YARN-2308,"So when RM restarts, it tries to recover history applications, and when any of queues of these applications removed, NPE will be raised.",0
YARN-2308,"This is caused by queue configuration changed, I removed some queues and added new queues.",0
YARN-241,After restarting the Node Manager it fails to launch containers with the below exception.,0
YARN-2612,.,0
YARN-2612,1) RM sends completed containers to AM.,0
YARN-2612,"After receiving it, AM thinks it has done the work and does not need resource, so it does not call allocate.. 2) When AM finishes, it could not ack to RM because AM itself has not finished yet.. We think when RMAppAttempt call BaseFinalTransition, it means AppAttempt finishes, then RM could send this AppAttempt's completed containers to NM.",0
YARN-2612,"If AM does not call allocate, which means that AM does not ack RM, RM will not ack NM.",0
YARN-2612,"In YARN-1372, NM will report completed containers to RM until it gets ACK from RM.",0
YARN-2612,"Some completed containers which already pulled by AM never reported back to NM, so NM continuously report the completed containers while AM had finished.",0
YARN-2612,We are testing RM work preserving restart and found the following logs when we ran a simple MapReduce task "PI".,0
YARN-2612,We([~chenchun]) have observed these two cases when running Mapreduce task 'pi':.,0
